"video_id","title","comment_text","author","published_at","comment_like_count","reply_count","comment_id","reply_text","parent_id","series"
FMGscxZjmKU,iOS13 하루 사용기,냥,@junsai6155,"2019-06-07T10:04:43Z","0",0,UgwaqvCu3M3ronmG2K54AaABAg,"",UgwaqvCu3M3ronmG2K54AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"1",@lookback_kr,"2019-06-07T10:04:47Z","0",0,Ugwg3EoOkuE85WUd-Q14AaABAg,"",Ugwg3EoOkuE85WUd-Q14AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"1빠다!~",@qoworhks1,"2019-06-07T10:05:06Z","0",0,Ugxjs5gNV7OyxpFQk-h4AaABAg,"",Ugxjs5gNV7OyxpFQk-h4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 요즘 왜케 초췌해지는거야?,@gmb4191,"2019-06-07T10:05:09Z","0",1,Ugy-wkK03Vq7XCc717t4AaABAg,"",Ugy-wkK03Vq7XCc717t4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,돼박,@user-kk7wh1sb3q,"2019-06-07T10:05:24Z","0",0,UgzC_uYykm8fJxWg4kd4AaABAg,"",UgzC_uYykm8fJxWg4kd4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"2등 ㅅㅅ 알람 뜨자마자 왔어요",@sanmaruvlog,"2019-06-07T10:05:31Z","0",0,UgyOo1KMCvLgkDTzI9x4AaABAg,"",UgyOo1KMCvLgkDTzI9x4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,다크모드 써보고싶은데 프로파일 언제나오는거야ㅑㅏㅏ,@Rodang2,"2019-06-07T10:05:33Z","0",1,UgyKub0aY-UYPKrAHM14AaABAg,"",UgyKub0aY-UYPKrAHM14AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,ㅎㅇㅎㅇ,@user-cn4yt2uy8q,"2019-06-07T10:05:34Z","0",0,Ugy3DTNaDvNEJWMwlPh4AaABAg,"",Ugy3DTNaDvNEJWMwlPh4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,와 바로왔는데 6등,@user-dx1gr7lz6i,"2019-06-07T10:05:41Z","3",0,UgzwIgZoqf91wyIEWJV4AaABAg,"",UgzwIgZoqf91wyIEWJV4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@gmb4191,"2019-06-07T10:05:57Z","1",0,Ugy-wkK03Vq7XCc717t4AaABAg.8vsOsrfm_dW8vsOyhyRE9_,눈밑도 퀭하고...,Ugy-wkK03Vq7XCc717t4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,안녕하세요~ v{^0^}v,@k_stock,"2019-06-07T10:06:09Z","3",0,UgxTcLX0LL5sy6Z2IIl4AaABAg,"",UgxTcLX0LL5sy6Z2IIl4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 요즘 태크만하니까 어색해,@user-wo2wt9ij3e,"2019-06-07T10:06:24Z","0",0,UgxHUGo0tuNrVDF-Yh14AaABAg,"",UgxHUGo0tuNrVDF-Yh14AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,아이폰x도 ios 13업데이트되나여?,@dextermorgan9356,"2019-06-07T10:06:30Z","2",2,UgxVcCxIc8N1wOhRBzx4AaABAg,"",UgxVcCxIc8N1wOhRBzx4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,와우,@아이폰iOS,"2019-06-07T10:06:31Z","0",0,UgzoEzez49geJ74VW4V4AaABAg,"",UgzoEzez49geJ74VW4V4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 요즘 기빨리는데잇나봐 죄 피곤해보여 잘챙겨먹고댕겨❤,@JUNJUN_E,"2019-06-07T10:06:37Z","19",0,UgyNVfFr0PTE_P3HQYB4AaABAg,"",UgyNVfFr0PTE_P3HQYB4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,횽은 ipsw로 다운받은거여..? 나 지금 다운받고 있는데 4.5기가...ㅠ,@sultang8758,"2019-06-07T10:07:15Z","0",0,UgzPG0unu9bEDnNCLZp4AaABAg,"",UgzPG0unu9bEDnNCLZp4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,♦️테크유튜버인척 하는 영상입니다♦️,@bobae0690,"2019-06-07T10:07:30Z","125",11,UgyL0qectD1OldJ__-N4AaABAg,"",UgyL0qectD1OldJ__-N4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,비비상 잠깐 출연 카와이,@youngsangcho2776,"2019-06-07T10:07:45Z","0",0,Ugy7A6sixzT8xKiMPr94AaABAg,"",Ugy7A6sixzT8xKiMPr94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,이거 어떻게 쓰는건가여,@user-ct1lh3zs2m,"2019-06-07T10:07:58Z","0",0,UgxHFjxTZGhSBuVd0Hp4AaABAg,"",UgxHFjxTZGhSBuVd0Hp4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,어머어머 테크유튜버 하시는거에요~?,@Junseoktellme,"2019-06-07T10:08:11Z","23",0,UgzOdK1lnS8o4Zo2ixh4AaABAg,"",UgzOdK1lnS8o4Zo2ixh4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형... 요새 힘들어 보여,@user-kr9yt3ef1j,"2019-06-07T10:08:44Z","3",0,Ugx_pei318BMzs7vgXB4AaABAg,"",Ugx_pei318BMzs7vgXB4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 nfc해제 된다는 말이 있는데 그것도 리뷰해줘,@user-wr8zu4vs1r,"2019-06-07T10:09:13Z","2",0,Ugyvncxd1Cb4PnQGoMZ4AaABAg,"",Ugyvncxd1Cb4PnQGoMZ4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,유튜브에서 하루 사용기는 처음보자너 ㅎㅎㅎ,@cowtreestudio7929,"2019-06-07T10:09:22Z","18",0,Ugz8orV_190Mdlz1Pk54AaABAg,"",Ugz8orV_190Mdlz1Pk54AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"벌써 ios가 13까지 나왔구나...
나는 아직 11에 멈춰있는데 ㅠㅠ
아 맞다 폰이 아이폰 7이지.....
또르르륵 ㅠ",@user-qh4qt6hl2p,"2019-06-07T10:09:32Z","2",4,Ugy0BUNcbWkFI5jwO3F4AaABAg,"",Ugy0BUNcbWkFI5jwO3F4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,볼륨창 옆으로 옮긴거는 진짜 잘했네요 진작 좀 해주지,@lovethismnt,"2019-06-07T10:09:53Z","0",0,UgwpdFXCWi2yXIJofG54AaABAg,"",UgwpdFXCWi2yXIJofG54AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형들 다들 형형 하는데 이분보다 나이 많아도 형이라 해도 되나여,@jkh8439,"2019-06-07T10:10:24Z","0",1,UgxsgEEKmSBky1Ysuy94AaABAg,"",UgxsgEEKmSBky1Ysuy94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,나도 쓰고싶다..,@Minibox24,"2019-06-07T10:10:32Z","0",0,UgwU0LBI8ahai2tEtbN4AaABAg,"",UgwU0LBI8ahai2tEtbN4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,제이엠 이발할 때 된거 같아요 비비상이랑 나이 차 안나보이려면 분발분발 해야죠!,@lovethismnt,"2019-06-07T10:10:38Z","1",1,UgwVnLejywvi_srqJjh4AaABAg,"",UgwVnLejywvi_srqJjh4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,항상 잘보고 있어요,@user-sj6fh9yf8b,"2019-06-07T10:10:51Z","0",0,UgygKitz0A5FkvqFEBl4AaABAg,"",UgygKitz0A5FkvqFEBl4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,이끼덩어리의 생사규명을 촉구합니다🔥🔥,@bobae0690,"2019-06-07T10:10:58Z","54",4,UgzaUypYBL2GTRbGTF94AaABAg,"",UgzaUypYBL2GTRbGTF94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@Minibox24,"2019-06-07T10:11:16Z","0",0,Ugy0BUNcbWkFI5jwO3F4AaABAg.8vsPNrqEIRb8vsP_fN058z,잘 모르긴한데 6s부터 13된다고 들은것같아요,Ugy0BUNcbWkFI5jwO3F4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 이런거 안어울려 이끼떵어리나 보여줭,@junong_05,"2019-06-07T10:11:52Z","61",15,Ugz1VqXGpXBNOnzmRWF4AaABAg,"",Ugz1VqXGpXBNOnzmRWF4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"아이패드를 더욱 사고싶게 만드는 이번 발표회.
하지만, JM님이 말씀하셨듯이 그저 최고의 유투브 머신... 저는 아무리 생각해도 그 이외의 용도가 생각이 안나네요.ㅠㅠ",@qkreld626,"2019-06-07T10:11:58Z","3",1,UgzglaPzJrWC92znpYl4AaABAg,"",UgzglaPzJrWC92znpYl4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@user-qh4qt6hl2p,"2019-06-07T10:12:35Z","0",0,Ugy0BUNcbWkFI5jwO3F4AaABAg.8vsPNrqEIRb8vsPjE4856P,"아 규래요? 그냥 뭔가 업뎃이 귀찮기도 하고ㅠ 업뎃의 필요성을 못 느꼈나봐요 ㅋ
말씀 감사합니당",Ugy0BUNcbWkFI5jwO3F4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@jmjm,"2019-06-07T10:14:17Z","0",0,UgxVcCxIc8N1wOhRBzx4AaABAg.8vsP1g6Qb4i8vsPvmevqMC,네,UgxVcCxIc8N1wOhRBzx4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 형을 하루만 사용할수는 없을까?,@Ruwod,"2019-06-07T10:14:32Z","40",0,Ugxoq_JWuxLHASTu1pt4AaABAg,"",Ugxoq_JWuxLHASTu1pt4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,광고15초 실화고,@user-sc5mx8zm2k,"2019-06-07T10:14:42Z","2",1,UgzJxa_mKIc60CTJV9J4AaABAg,"",UgzJxa_mKIc60CTJV9J4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 이제 테크유튜버로 돌온거야?,@MintaeKim96,"2019-06-07T10:14:49Z","0",0,Ugz7Vot7n8pJgnSTVQR4AaABAg,"",Ugz7Vot7n8pJgnSTVQR4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@Minibox24,"2019-06-07T10:15:04Z","0",0,Ugy0BUNcbWkFI5jwO3F4AaABAg.8vsPNrqEIRb8vsQ0ST3zw-,@@user-qh4qt6hl2p 아마 ios13은 개발자베타라 아직 설치가 조금 어려워서  12까지는 바로 올리실수있을거에요,Ugy0BUNcbWkFI5jwO3F4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,아무래도 폰은 갤럭시 태블릿은 아이패드 체제로 쭉 가야겠어요. 크크,@kylo-9,"2019-06-07T10:16:18Z","0",0,Ugyp-4u4xpKCZ9W6PVZ4AaABAg,"",Ugyp-4u4xpKCZ9W6PVZ4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,규래요 들어가세요,@letsgeteat,"2019-06-07T10:16:30Z","0",0,UgzHY20pnAzA55_ioER4AaABAg,"",UgzHY20pnAzA55_ioER4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@Yuna99022,"2019-06-07T10:16:33Z","0",0,UgyKub0aY-UYPKrAHM14AaABAg.8vsOviefHLt8vsQBMeDZC8,YEEZY 950 프로파일로 이번엔 안나왔어요 맥에서 엑스코드 설치하고 아이튠즈로 ipsw 다운받고 업데이트 하심되요,UgyKub0aY-UYPKrAHM14AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,신규 기능을 넣기엔 써드파티 앱들이 너무 튼실했다... 잘 봤습니다 ㅎㅎ,@제타건달,"2019-06-07T10:16:50Z","0",0,UgxkxY8MgpPXiR7cjL54AaABAg,"",UgxkxY8MgpPXiR7cjL54AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,우와 방금전에 우연히 비비상 채널 찾아서 구독했어요. 분위기가 많이 다르네요 ㅎㅎ,@ttwsyf7,"2019-06-07T10:16:55Z","0",2,UgxLlVv51atVH27HZvJ4AaABAg,"",UgxLlVv51atVH27HZvJ4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,아이폰은 잘 모르지만 트렌드에 뒤쳐지지 않기 위해 봤어요. ㅋㅋㅋ 고맙습니다^^,@hahahag,"2019-06-07T10:17:11Z","0",0,Ugz7QDGskRcK3xir2jJ4AaABAg,"",Ugz7QDGskRcK3xir2jJ4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,이거 스스로 업데이트 되는거에요?,@user-bi2yf6dm1v,"2019-06-07T10:17:42Z","0",0,UgzRbT8oMwL10v-A3j54AaABAg,"",UgzRbT8oMwL10v-A3j54AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 이제 테크유튜버도 시작하는거야???,@user-sx7hk7ki2v,"2019-06-07T10:18:47Z","137",0,UgyK_nRDuNo25sSyKhJ4AaABAg,"",UgyK_nRDuNo25sSyKhJ4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@user-gz4ly7rl6f,"2019-06-07T10:19:46Z","0",0,UgxLlVv51atVH27HZvJ4AaABAg.8vsQE0eO5Gs8vsQYqoUDgK,거기가 어딘가요,UgxLlVv51atVH27HZvJ4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"오 마지막 드류가세요 조아쓰요~~~
안더럽고 러블리함❤",@mrroadview,"2019-06-07T10:21:11Z","16",1,UgwpWeOdaTYmqatR5Yp4AaABAg,"",UgwpWeOdaTYmqatR5Yp4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,아는형이 설명해주는거 같아 ㅎㅎ 항상 응원해요~,@John95262,"2019-06-07T10:22:46Z","0",0,Ugw4IUP36K-9Gz_ls5J4AaABAg,"",Ugw4IUP36K-9Gz_ls5J4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"느끼하게 왜 하트를 날려요😖😤
코ㄸㅈ날릴때만큼이나 당황스럽;;;;🤔",@kambi3312,"2019-06-07T10:22:57Z","25",0,UgwS3jTqLXVPdSY26J94AaABAg,"",UgwS3jTqLXVPdSY26J94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@jmjm,"2019-06-07T10:25:10Z","2",0,UgxsgEEKmSBky1Ysuy94AaABAg.8vsPUHCVycJ8vsRAOSbDOs,안됩니다,UgxsgEEKmSBky1Ysuy94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,쓰다보면 딱히 대박은 아니다~~,@moviecomma,"2019-06-07T10:25:14Z","1",0,Ugy5f44v96ca2UC4n9B4AaABAg,"",Ugy5f44v96ca2UC4n9B4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,아이폰이 아닌 저는 구냥 드루갑니다 ㅠㅠ,@mi_vely1,"2019-06-07T10:25:21Z","4",0,Ugy5D-1BYo1wdlpvVCN4AaABAg,"",Ugy5D-1BYo1wdlpvVCN4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@jmjm,"2019-06-07T10:25:27Z","2",0,UgwVnLejywvi_srqJjh4AaABAg.8vsPVxH3OS_8vsRCXq6Ylx,그럴줄알고 지금 머리자르러옴,UgwVnLejywvi_srqJjh4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,근데 jm님 혹시 베타 어떻게 깔으셨나요? 좀 알려주세여^^~~,@NLD_2950,"2019-06-07T10:25:40Z","6",0,Ugzh0I5HesGBX0Yl0yt4AaABAg,"",Ugzh0I5HesGBX0Yl0yt4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,오늘 왜 이렇게 침착해?,@_softlife9175,"2019-06-07T10:27:23Z","0",0,UgzehkskAsu-85b3BQh4AaABAg,"",UgzehkskAsu-85b3BQh4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"Jm상 요즘 왜이리 영상에서 힘이 없어요,,,, 힘내세요 화이팅해요~~",@choiinyong5586,"2019-06-07T10:29:58Z","9",1,UgzT19qkV9yUxm50sjh4AaABAg,"",UgzT19qkV9yUxm50sjh4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@first-fit,"2019-06-07T10:32:37Z","12",0,UgyL0qectD1OldJ__-N4AaABAg.8vsP8ymb_Q48vsS0xr4pGI,@대천사는미카엘  와이 쏘 씨어리어,UgyL0qectD1OldJ__-N4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,Face id언락 속도비교할때 아이패드 프로랑 비교하면 되지 않을까 싶어요,@eoehdtjdrb,"2019-06-07T10:34:28Z","23",2,Ugw-nmhUB2gU2_m4TNN4AaABAg,"",Ugw-nmhUB2gU2_m4TNN4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,애플이 제일 잘하는게 그럴싸하게 발표하는것. 하지만 그거에 홀려서 사버리는... 다크모드 하나보고 13으로 올릴거에여ㅋㅋ 어쨌든 저쨌든 오늘도 홀려서봐버린 jm테크영상,@deepice,"2019-06-07T10:35:06Z","0",0,Ugwn9-RewBBqb4jaVsR4AaABAg,"",Ugwn9-RewBBqb4jaVsR4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,아직 안하고 있었는데.. 빨라졌다니 빤니해야징,@Kkuburi,"2019-06-07T10:40:39Z","0",0,UgzYQmTj1bVlSkJz4ul4AaABAg,"",UgzYQmTj1bVlSkJz4ul4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"아주 대박 기능인지는 잘 모르겠지만
JM님의 절제된 끼가 아름다운 영상이네요 ^^",@RTBS,"2019-06-07T10:41:28Z","0",0,UgxCATLmVaBfJEPNDR54AaABAg,"",UgxCATLmVaBfJEPNDR54AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 ipadOS로 사이드카 기능좀 알려줘~~,@422jun,"2019-06-07T10:41:30Z","12",0,Ugxrg6YKxdyXfZVRLfB4AaABAg,"",Ugxrg6YKxdyXfZVRLfB4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"3:16",@227redpathave,"2019-06-07T10:45:15Z","2",0,UgwUw7Lui7m9PZeZRRV4AaABAg,"",UgwUw7Lui7m9PZeZRRV4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@brandaz3922,"2019-06-07T10:45:40Z","11",0,UgyL0qectD1OldJ__-N4AaABAg.8vsP8ymb_Q48vsTWdeKgpD,대천사는미카엘 할아버지 경로석은 저쪽이에요👻,UgyL0qectD1OldJ__-N4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,아뾰로로 아뾰뵤뵤뵤뵤뵤뵤로로~~,@user-bo7ho1pm7t,"2019-06-07T10:47:17Z","1",0,UgysMR1wCa5C9ancnrN4AaABAg,"",UgysMR1wCa5C9ancnrN4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,케이스 전기테이프로 만들었나요?,@peterlee2458,"2019-06-07T10:48:09Z","0",0,UgxatHh4ilfNscHZDZ94AaABAg,"",UgxatHh4ilfNscHZDZ94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,요즘 테크 유튜버가 대세라고 하더라구요       ..,@khanpudge5601,"2019-06-07T10:48:15Z","0",0,UgwEt33BNZctMxoYsIF4AaABAg,"",UgwEt33BNZctMxoYsIF4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,기대 할만한게 아무것도 없노,@user-pu1xv6qx5c,"2019-06-07T10:48:20Z","0",0,UgzuoMVIB0N9Bgb3tOd4AaABAg,"",UgzuoMVIB0N9Bgb3tOd4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@rangerover3254,"2019-06-07T10:48:41Z","10",0,UgyL0qectD1OldJ__-N4AaABAg.8vsP8ymb_Q48vsTrcmKofF,대천사는미카엘: 이 영상 저 영상 돌아다니면서 이상한 소리하고 다니는 정신병자 (이름이랑 프로필 따라하는 애들도 있음),UgyL0qectD1OldJ__-N4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@user-gy9lb4sn4w,"2019-06-07T10:48:49Z","6",0,UgyL0qectD1OldJ__-N4AaABAg.8vsP8ymb_Q48vsTshmw6EU,@대천사는미카엘 님 이제 정들겠어요,UgyL0qectD1OldJ__-N4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"영상 언제나 잘보고 있습니다 요즘 백팩 구매해야되서 알아보고 있는데 지금은 샘소나이트 쓰고 있거든요 ㅜㅠ jm님 가방은 좋은데 좀 투박해서.... 무거워보이기도 하구요 혹시 보고 있는 가방이 있는데 리뷰? 부탁드려도 될까요 ?? 백팩 전문가로써 조언을 구해요 
https://nordace.com/en/product/nordace-siena-smart-backpack/?utm_campaign=Nordace&utm_source=IG&utm_medium=cpc&utm_term=&utm_content=ND_Siena_Video_YTV1",@user-ob2cf3gv6t,"2019-06-07T10:49:12Z","0",0,Ugx3k7Ynt4Z46_Dj6454AaABAg,"",Ugx3k7Ynt4Z46_Dj6454AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@trophy8817,"2019-06-07T10:50:32Z","7",0,UgyL0qectD1OldJ__-N4AaABAg.8vsP8ymb_Q48vsU4CoXrdw,"관종한테 먹이주지 맙시다 😂
진짜 악질 관종;; 대전망신 혼자다하네",UgyL0qectD1OldJ__-N4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"🧲 대전사는미카엘 <— 보면 신고해주세요
JM님은 이사람 영구차단해주세요
말같지도 않은 논리로 물흐리고 갈등조장;
다른분들도 이사람한테 관심주지마세요",@user-is4tl4bt5w,"2019-06-07T10:53:34Z","8",0,UgxP7LRNGEx6-rlenBV4AaABAg,"",UgxP7LRNGEx6-rlenBV4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형~ 테크노 유튜버인가요?,@user-pd8fs7uz1t,"2019-06-07T10:54:40Z","0",0,UgwVgUvWaHoXbbGzX2N4AaABAg,"",UgwVgUvWaHoXbbGzX2N4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,형 와이프 자랑하는거야?,@Toffee_Nut,"2019-06-07T10:59:40Z","0",0,Ugw8QWDYuI0mNJVpzfB4AaABAg,"",Ugw8QWDYuI0mNJVpzfB4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,언제 정식출시에요??,@SoonSoonKim,"2019-06-07T11:03:44Z","0",0,UgwuGcXoqqtqWl2hdLB4AaABAg,"",UgwuGcXoqqtqWl2hdLB4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@btdong1E,"2019-06-07T11:05:24Z","0",0,Ugy0BUNcbWkFI5jwO3F4AaABAg.8vsPNrqEIRb8vsVm4Qxnca,iOS12가 11보다 아마 더 안정적일텐데 12까지만 올리시는 것도 나쁘진 않으실듯요,Ugy0BUNcbWkFI5jwO3F4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,이키덩!,@ep7254,"2019-06-07T11:05:27Z","0",0,UgwJ_QVe-cpIY9h87Fl4AaABAg,"",UgwJ_QVe-cpIY9h87Fl4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"0:39 형 목소리 변태같아...",@ep7254,"2019-06-07T11:05:52Z","0",0,Ugxi54p8rHKTWtqI7jh4AaABAg,"",Ugxi54p8rHKTWtqI7jh4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@user-ot4lq6bz8i,"2019-06-07T11:05:54Z","0",0,UgxLlVv51atVH27HZvJ4AaABAg.8vsQE0eO5Gs8vsVppqXcXA,선택된자에게 추천동영상으로뜸...ㅎㅎㅎ,UgxLlVv51atVH27HZvJ4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,앨범에 비비 영상이 조회수 더 나올듯,@BB-zk4hm,"2019-06-07T11:06:38Z","0",0,Ugx8Nh8sKAAsVhSxr1d4AaABAg,"",Ugx8Nh8sKAAsVhSxr1d4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,규래요 오늘도 영상 잘봤습니다~~드루가쎄여~~,@mooddaily1750,"2019-06-07T11:07:58Z","0",0,UgyLKmyOGTDuZ-GyjQV4AaABAg,"",UgyLKmyOGTDuZ-GyjQV4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@chohwitae,"2019-06-07T11:08:37Z","0",0,UgzaUypYBL2GTRbGTF94AaABAg.8vsPYN4mtdV8vsW8fX8tAi,@대천사는미카엘 키우는 이끼 한테 하는 말 이자나요,UgzaUypYBL2GTRbGTF94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@chohwitae,"2019-06-07T11:09:01Z","0",0,UgzaUypYBL2GTRbGTF94AaABAg.8vsPYN4mtdV8vsWBYRjmKH,뭐야 언제 없어졌어,UgzaUypYBL2GTRbGTF94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,음... 한국에서는 바뀐지도 (?)를 못쓰는 이유가 뭘까요..,@user-ws3wr6qt6e,"2019-06-07T11:10:51Z","0",0,UgyBGaSVt520b0wTd0d4AaABAg,"",UgyBGaSVt520b0wTd0d4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,제이엠 상 이제 일본인 의 특유의 분위기가 나는것같아요 말투나그런건아지지만 뭔가 일본사람같은 느낌이 느껴지네요. ^ㅡ^,@user-zn4xv9hr4x,"2019-06-07T11:11:07Z","0",0,UgyKsS2prNHVtvtw2DZ4AaABAg,"",UgyKsS2prNHVtvtw2DZ4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,충격이네;; 아니 그러면 지금까지 그게 안됬다는 거 아님? ㄷㄷㄷ,@user-eh4pm7bb6o,"2019-06-07T11:11:31Z","28",1,UgxdKdL3ccdIwk4Ll_14AaABAg,"",UgxdKdL3ccdIwk4Ll_14AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,치명적이야 이형... 또 잠 설치겠네,@MrParkjaejung,"2019-06-07T11:15:49Z","0",0,UgyC-3CGA9O0yTzzkY54AaABAg,"",UgyC-3CGA9O0yTzzkY54AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"",@user-yn2wn8ml6l,"2019-06-07T11:17:54Z","1",0,UgzaUypYBL2GTRbGTF94AaABAg.8vsPYN4mtdV8vsXCcG9naD,이끼떵 이끼떵 이끼떵어리,UgzaUypYBL2GTRbGTF94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"3:28 여기에 있는 음성파일 --> 다시마 조각에 있는 음성파일",@ep7254,"2019-06-07T11:18:41Z","0",0,UgyJ2CEJu-ydOzSiSF94AaABAg,"",UgyJ2CEJu-ydOzSiSF94AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,이분 이제 IT기기 리뷰도 하시나봐요. 화이팅입니다!,@GnuJoy,"2019-06-07T11:18:57Z","0",0,Ugy44oftlOph9Z6915R4AaABAg,"",Ugy44oftlOph9Z6915R4AaABAg,iOS13
FMGscxZjmKU,iOS13 하루 사용기,"3:24 [추천 동영상]
JM이 아이패드 루마퓨전으로 영상편집하다 개고생한 썰
https://www.youtube.com/watch?v=14uEYFxhiq4",@ep7254,"2019-06-07T11:19:58Z","0",0,UgxDxx6mOwFHhuUGCRp4AaABAg,"",UgxDxx6mOwFHhuUGCRp4AaABAg,iOS13
